recipe_id,avg_rating,calories
415957,5.0,168.2
318425,4.5,276.3
130985,4.67,82.6
132676,5.0,65.3
164078,5.0,69.3
211911,4.29,393.2
128515,4.6,352.1
444539,5.0,191.0
122232,5.0,98.8
178444,4.5,128.2
183601,3.0,171.1
232873,5.0,119.7
89480,4.0,1589.6
379753,4.0,150.9
425716,4.8,550.5
166739,5.0,1726.0
164040,4.5,620.8
183713,3.33,391.4
183714,4.67,2495.3
249308,5.0,723.7
188099,4.17,7168.1
188095,5.0,549.1
188094,4.75,520.0
92956,2.78,334.7
92959,2.5,516.9
23197,5.0,323.4
339258,5.0,244.2
275467,4.0,21.6
130275,4.0,791.9
366792,3.33,727.3
312867,5.0,567.3
313010,5.0,1881.6
412358,4.75,439.4
285193,5.0,711.0
284201,4.0,299.9
481046,5.0,297.2
296469,4.8,1098.8
418282,5.0,2131.8
344710,4.0,585.6
303180,5.0,334.6
289168,5.0,630.0
365521,4.0,556.3
358500,5.0,845.6
382613,5.0,383.5
404917,5.0,431.4
381365,4.0,2964.0
385399,4.0,681.4
327091,3.67,282.2
319227,5.0,204.8
303182,4.25,219.9
292276,4.12,1008.6
405050,5.0,447.8
417823,5.0,459.6
51665,4.0,3184.4
17694,3.75,144.8
435072,5.0,618.8
332743,5.0,707.9
284685,4.33,154.0
94341,5.0,108.2
522867,5.0,665.1
88307,4.5,71.7
460651,4.0,147.5
440628,5.0,234.5
149438,4.78,201.3
127133,5.0,2095.8
206118,5.0,183.1
212000,3.75,1844.2
2775,2.5,200.2
316288,5.0,274.9
272096,2.5,5763.5
13330,3.83,4803.7
291243,3.33,1535.9
82310,4.25,6900.7
69247,4.5,356.9
157555,5.0,458.7
512082,5.0,378.9
75053,5.0,314.8
67872,4.0,366.7
209637,0.0,528.3
67046,4.78,157.3
365272,5.0,476.5
397555,5.0,324.9
367703,5.0,1618.1
13307,4.28,175.7
42069,4.6,493.1
83676,4.5,286.4
107559,5.0,880.8
114398,5.0,278.1
36692,2.5,271.8
113442,4.0,558.2
113118,5.0,111.5
10709,4.6,523.5
55951,4.62,240.6
117748,5.0,168.7
196973,4.0,24.7
196974,5.0,587.8
196972,4.5,117.7
196706,5.0,277.1
196971,4.67,102.4
196687,5.0,184.9
196692,5.0,147.9
184400,5.0,74.3
196696,5.0,155.7
196970,5.0,52.2
196975,5.0,68.0
314021,0.0,381.4
411197,5.0,66.0
47793,4.0,347.6
262473,5.0,288.5
217497,4.0,1190.2
378972,4.0,684.6
211202,5.0,378.1
249138,3.67,630.1
259854,4.0,402.4
270687,5.0,88.0
524982,5.0,421.4
429687,5.0,511.4
153915,3.75,209.7
90615,4.33,266.7
190406,5.0,939.0
86666,1.83,628.4
103503,5.0,970.6
408093,5.0,75.5
239674,4.38,820.8
19307,4.0,480.2
202732,4.5,535.8
335194,5.0,296.1
448875,5.0,72.9
334275,1.0,337.4
233938,5.0,17.5
98273,4.61,95.6
107875,4.83,4292.0
107063,5.0,104.8
299079,0.0,814.5
522079,5.0,799.4
459393,4.0,96.2
366301,3.8,143.0
249442,5.0,81.1
201518,5.0,174.4
197071,5.0,1449.8
129400,5.0,281.4
134004,5.0,5407.4
46123,5.0,188.4
299433,3.84,575.2
108248,4.34,117.7
304516,3.92,609.7
19441,4.0,228.7
112488,3.67,127.0
392749,5.0,1297.7
253166,3.0,56.8
383595,5.0,1283.2
20387,4.83,1727.1
20044,5.0,174.8
20401,2.5,232.6
200999,4.0,204.7
20376,4.51,1311.5
19677,4.38,662.0
399721,3.0,285.2
197793,4.5,663.3
390451,2.33,0.0
18332,5.0,288.8
18331,1.0,144.1
279191,3.0,102.6
261969,3.5,167.8
305512,4.0,488.7
108101,5.0,728.0
346204,5.0,232.0
24781,5.0,1348.0
54485,2.5,2785.9
103471,2.5,119.5
104345,5.0,1309.9
381829,4.5,100.1
42815,5.0,353.4
482842,5.0,338.2
389112,5.0,234.4
286003,4.4,130.6
39749,4.89,113.0
123543,4.33,2548.3
31148,3.71,194.1
220175,5.0,1470.5
196003,5.0,221.3
487538,4.75,516.0
43952,4.0,2680.6
78117,4.0,1814.3
107348,3.75,2953.4
111790,5.0,253.9
58054,3.8,2056.1
61231,4.57,275.8
8286,4.5,64.4
222271,5.0,227.9
258951,5.0,617.3
72098,4.8,861.3
4279,4.0,1646.6
187656,5.0,1347.1
60413,4.75,103.2
10964,1.0,180.9
349919,5.0,2578.4
158532,4.52,97.3
68924,3.0,460.6
54313,5.0,1301.0
109222,3.79,660.9
307287,4.0,2045.2
199843,5.0,330.1
256545,5.0,760.5
324768,5.0,231.1
68511,5.0,213.3
145463,4.44,296.5
241111,5.0,380.6
13084,4.0,239.9
195970,3.67,361.3
290882,5.0,4601.1
318990,4.25,515.7
78118,5.0,228.2
304520,4.5,615.3
248436,5.0,190.7
139142,3.5,768.0
22810,4.25,336.6
105416,5.0,369.5
144722,5.0,275.6
331186,3.33,288.7
373245,4.83,477.1
68026,5.0,508.9
229323,4.0,58.0
220155,0.0,649.4
116195,4.71,195.4
22855,4.09,862.2
424454,3.5,4674.2
447623,5.0,243.2
232610,4.0,627.7
323804,2.0,917.3
504412,5.0,334.7
173013,5.0,140.1
286904,3.33,218.5
248267,5.0,341.8
44500,4.0,141.4
164497,5.0,428.2
229998,2.5,171.9
496410,2.5,140.6
209901,3.0,559.7
323782,5.0,576.4
196403,4.0,414.9
310518,4.27,408.4
303131,4.86,346.5
284910,4.25,177.9
125451,5.0,351.6
298904,4.0,125.7
97289,0.0,508.4
261419,5.0,762.0
86652,5.0,1494.3
406516,5.0,708.3
16790,5.0,650.1
214729,4.0,386.0
442705,2.0,297.1
255483,4.0,227.7
303976,2.67,113.8
335232,4.0,579.9
311354,5.0,560.6
140833,4.5,524.4
446914,4.0,436.6
342102,4.75,364.8
20644,4.62,648.9
131813,4.4,289.3
5122,4.11,559.3
76399,4.0,266.7
308855,4.0,360.8
219430,5.0,646.9
22532,2.5,254.5
146605,3.0,276.4
171377,5.0,355.8
179031,4.0,539.7
135452,4.46,282.5
57000,4.0,1212.7
25058,2.5,407.1
122707,3.5,180.6
223890,4.0,328.0
94882,4.75,555.6
139644,4.67,713.2
84354,5.0,447.4
152162,5.0,314.8
35410,4.88,305.3
104431,4.33,239.0
327387,5.0,121.3
65273,5.0,191.0
40668,5.0,765.4
143523,4.0,172.2
352074,3.33,293.9
136744,3.4,293.8
232162,5.0,105.5
272033,5.0,115.5
242487,0.0,1563.5
31089,5.0,257.4
342056,4.0,1097.9
95665,4.0,204.2
237290,5.0,249.1
147159,5.0,567.0
95359,4.33,1121.5
200960,4.83,82.1
240012,4.0,820.4
279903,4.0,852.5
196801,5.0,789.3
90904,4.0,275.7
259887,5.0,289.4
342380,4.0,263.1
28029,5.0,777.3
251592,5.0,220.7
26523,4.0,426.9
143745,4.0,440.6
312050,5.0,659.0
249236,4.0,279.4
438313,3.75,511.2
274663,5.0,49.6
212919,5.0,200.3
95349,4.2,149.5
95509,3.92,115.7
95589,4.0,1096.3
95135,4.12,254.2
95190,4.0,447.3
95409,4.17,156.9
296419,5.0,277.4
294222,4.0,73.6
178136,4.5,356.4
100431,5.0,135.9
314409,2.5,221.5
251957,4.0,2787.8
172954,4.0,673.7
192677,4.75,232.7
323511,5.0,296.9
48833,4.75,231.3
305714,5.0,229.3
360339,5.0,286.8
248653,5.0,145.6
114708,5.0,87.4
33645,4.23,697.8
347736,5.0,471.8
207811,4.0,236.4
107062,5.0,90.6
32480,4.67,999.6
272058,5.0,230.3
347830,5.0,81.4
71711,5.0,209.2
22434,5.0,148.2
79714,4.12,237.1
218244,5.0,283.3
81474,3.25,176.9
149526,5.0,567.9
366001,5.0,672.6
388110,4.0,103.2
248204,5.0,680.9
272977,2.5,67.0
272005,5.0,270.5
109829,4.0,487.6
76234,5.0,571.4
63239,4.25,447.3
21940,5.0,91.0
355997,4.67,1484.3
8287,4.2,154.5
139550,5.0,756.2
70974,3.75,1018.7
91250,5.0,276.3
450745,5.0,457.6
189932,3.0,771.1
295147,3.75,168.7
466011,5.0,374.7
107142,4.45,453.9
28869,0.0,481.0
152224,5.0,372.2
270004,2.75,416.3
454167,0.0,32.5
90965,5.0,240.3
73624,5.0,499.8
71713,3.29,169.0
56489,5.0,1260.8
281478,5.0,1172.7
502785,3.0,165.0
41688,4.75,649.2
304788,5.0,1111.2
355070,4.0,1065.7
77238,4.5,1005.2
478598,5.0,470.6
499333,0.0,866.6
447713,4.0,1846.7
154440,5.0,717.1
259779,5.0,113.0
151134,5.0,79.3
152254,5.0,615.8
503129,5.0,102.3
261581,5.0,557.1
200967,4.5,210.7
372129,5.0,89.0
49826,2.0,263.1
14098,4.5,505.7
55112,5.0,1329.6
196858,4.8,336.5
223652,5.0,49.8
178102,5.0,835.7
261789,2.0,28.4
51720,5.0,2658.4
316829,4.0,62.4
119449,4.7,1194.5
178074,4.5,773.3
460495,5.0,1151.1
473085,5.0,271.8
153968,5.0,571.2
52534,4.17,405.9
283760,3.0,295.8
31935,5.0,874.4
464622,5.0,730.2
145769,0.0,735.3
372829,5.0,350.0
299139,2.5,2434.3
245868,5.0,1050.8
501482,5.0,438.8
171548,5.0,316.0
434602,0.0,312.5
194959,2.0,41.4
276343,5.0,218.6
87365,4.27,608.1
241957,1.0,51.5
108831,4.5,233.3
223400,5.0,319.9
209416,4.67,259.8
372941,5.0,133.3
427398,5.0,280.9
85855,5.0,177.7
87750,4.0,226.1
204515,5.0,552.8
452916,5.0,226.5
46448,5.0,869.6
335562,5.0,126.2
49925,5.0,856.2
199279,5.0,1719.8
438408,4.5,1295.3
501590,5.0,1142.7
345398,5.0,665.6
456420,3.0,531.2
372779,4.8,78.2
211329,4.67,636.5
100214,5.0,705.9
499343,5.0,531.7
320499,5.0,301.1
302903,4.5,648.0
282002,5.0,1184.7
374415,2.0,798.1
449423,5.0,2339.0
359894,0.0,338.1
372767,3.8,1042.0
244997,3.0,421.5
125956,3.67,948.0
285479,4.29,479.4
376895,5.0,809.6
120124,4.33,207.7
481079,5.0,322.5
43681,5.0,485.4
26349,5.0,449.9
231922,5.0,216.5
169923,5.0,381.2
336941,5.0,229.8
142043,4.5,184.5
165953,3.67,715.3
221359,5.0,344.4
95522,4.0,280.6
59662,4.5,396.1
191910,5.0,2071.9
7829,4.8,546.1
416551,5.0,286.3
378876,4.0,502.7
247845,5.0,256.3
219558,5.0,499.6
233750,5.0,404.6
445992,5.0,368.3
361798,4.5,121.7
938,5.0,495.5
307804,4.71,262.0
111844,4.6,300.5
42518,4.43,426.6
213065,4.0,249.7
325337,5.0,317.6
115150,4.8,264.4
92926,5.0,328.9
95602,4.8,444.3
338490,5.0,247.3
207685,4.67,254.2
254735,4.8,386.6
143212,4.75,163.9
318158,5.0,299.3
207072,2.5,285.3
35170,4.78,306.3
59916,4.69,150.3
99957,4.67,301.3
295737,5.0,181.5
300150,5.0,222.8
248556,5.0,336.0
281312,5.0,1018.9
172817,4.75,233.7
45181,4.86,145.4
34612,5.0,268.9
60734,0.0,281.0
51948,4.36,298.6
22204,4.25,285.7
19115,4.41,331.1
14732,4.5,74.6
121003,5.0,353.1
308368,3.0,468.1
45071,3.67,379.2
12297,5.0,292.5
310817,5.0,118.6
159427,5.0,333.2
31221,5.0,95.7
200908,0.0,1231.6
281006,5.0,313.4
92951,4.0,332.4
271807,5.0,290.4
228886,5.0,203.8
490799,5.0,467.1
19597,4.0,767.4
202443,4.5,279.4
274344,5.0,608.2
50457,4.0,605.3
275141,4.0,645.5
78942,5.0,328.9
203560,5.0,1529.7
146954,5.0,317.3
169027,4.67,144.7
169028,5.0,334.8
49050,4.5,312.9
492466,4.33,277.1
7830,5.0,2786.0
275043,5.0,525.8
346123,5.0,503.2
511468,3.0,584.7
201859,5.0,231.4
350083,5.0,729.3
308672,5.0,322.0
65010,5.0,6803.6
527835,5.0,172.1
336177,5.0,142.5
16738,5.0,190.5
17552,5.0,305.9
511559,3.5,413.5
92598,5.0,295.9
205112,5.0,504.6
129612,5.0,1418.7
306023,5.0,316.5
480430,0.0,640.6
201256,4.0,709.0
180805,4.44,402.6
34043,2.5,398.1
37625,4.24,319.2
286536,4.21,186.9
186973,3.33,591.5
362517,4.5,426.5
257546,3.5,1160.8
527834,5.0,234.6
258029,5.0,88.3
197575,3.79,75.5
95019,4.5,296.2
341789,5.0,61.7
92202,5.0,126.3
42753,5.0,260.3
88017,4.27,740.8
191145,0.0,868.9
24718,4.0,805.4
307554,5.0,596.8
298858,4.5,831.7
221183,4.8,903.8
353579,5.0,378.3
304105,4.5,1398.6
406131,3.67,145.1
43956,4.5,7203.7
165515,3.4,382.4
289530,2.5,123.9
14561,3.94,489.5
272102,4.0,312.4
386375,4.0,101.5
325453,4.5,1110.2
474614,5.0,1657.3
166091,4.0,352.0
138057,5.0,671.2
333670,4.8,130.6
402750,5.0,460.6
464732,4.5,1368.2
264872,5.0,413.4
189706,4.0,355.3
78881,4.88,984.5
151761,4.0,36.5
5059,4.0,254.3
203334,4.67,290.1
286041,4.33,360.8
195705,5.0,486.9
150186,1.0,150.4
80821,3.33,7896.3
334729,4.0,401.2
500069,3.5,37.8
15194,4.58,824.0
212613,4.5,960.3
169388,4.79,240.4
448621,5.0,147.4
364408,4.67,278.9
409468,5.0,800.5
112315,5.0,222.6
482483,4.0,146.3
135099,4.0,501.1
370666,3.0,1516.2
140794,3.5,4876.7
203597,5.0,199.5
91094,4.0,161.3
484301,5.0,1091.2
197428,5.0,385.1
371031,4.0,72.7
186000,4.4,946.9
61525,4.45,277.1
198327,4.0,4230.6
483625,5.0,328.2
8120,3.0,538.8
371187,5.0,244.4
370825,5.0,422.8
171630,4.33,615.6
171633,4.0,127.5
10385,4.04,188.7
478125,4.0,677.0
197431,4.5,463.4
370007,4.0,314.4
175421,5.0,2108.8
371105,5.0,147.7
482323,5.0,1995.9
370722,5.0,314.1
357168,4.0,320.9
119951,1.67,271.7
289709,4.0,571.0
142806,5.0,585.7
134692,5.0,119.6
370813,5.0,256.1
482592,5.0,372.6
461085,4.5,346.3
206982,5.0,111.7
159647,4.0,170.3
433953,5.0,496.1
274008,4.0,139.2
324124,4.0,819.8
323005,2.0,1137.6
215930,4.0,489.2
401686,2.0,222.0
11252,4.47,206.3
309372,4.86,289.3
141018,2.0,265.2
136410,5.0,817.1
89274,3.67,3177.4
332086,5.0,677.0
136412,5.0,1487.9
441021,3.0,187.9
104653,3.67,487.7
226820,5.0,665.1
124368,4.58,988.3
56234,4.0,599.9
352910,5.0,427.6
182158,5.0,211.3
56444,4.83,601.5
208745,4.44,454.1
270243,5.0,92.8
79575,5.0,129.2
89308,4.33,961.5
82098,4.22,883.1
267945,5.0,492.1
370421,5.0,319.3
503396,5.0,855.9
472964,5.0,689.4
369208,4.0,831.0
123433,5.0,561.1
108147,4.0,425.9
461935,5.0,187.8
216050,5.0,305.0
456492,5.0,906.3
21521,4.0,182.9
233875,5.0,266.0
355120,4.71,382.6
392001,4.5,459.9
214119,4.7,695.0
171102,5.0,400.1
20674,2.0,306.8
53444,2.0,161.7
143410,4.5,685.1
431643,5.0,315.2
336512,5.0,549.7
373141,5.0,728.7
72283,4.78,126.0
70178,4.43,273.4
313623,4.5,523.4
15671,5.0,706.9
260691,4.0,287.3
79791,5.0,599.5
361758,3.5,126.9
342775,2.5,159.1
357808,5.0,260.8
223798,3.78,157.8
417127,5.0,555.3
154144,4.0,1140.6
310198,5.0,339.0
145018,5.0,1187.9
175243,4.5,304.0
209186,4.5,158.4
295606,4.0,627.6
338832,3.75,713.5
55886,4.38,216.4
52340,5.0,261.0
366838,5.0,906.5
68176,5.0,395.1
483582,5.0,390.3
274035,5.0,324.4
101232,5.0,93.6
36534,5.0,843.5
279055,5.0,113.5
530140,0.0,536.7
13091,5.0,414.8
202231,5.0,901.9
417312,5.0,1736.9
113591,4.5,143.2
143444,5.0,316.7
126465,4.0,168.8
170783,5.0,79.9
358218,4.8,62.6
358216,5.0,114.6
397795,2.5,78.5
399734,5.0,516.2
347227,5.0,283.3
356914,4.83,448.1
380372,5.0,459.4
414869,4.83,449.7
438242,4.0,13.7
463036,2.83,648.5
356830,4.38,247.4
356279,4.67,472.6
372884,4.75,210.0
347977,5.0,91.3
387665,4.5,193.8
385747,5.0,259.9
438854,4.5,115.8
470749,4.0,80.5
453155,4.0,331.5
445237,5.0,258.3
354567,4.0,248.6
382457,5.0,731.4
386951,4.33,174.6
536678,5.0,775.5
387848,4.8,232.2
463411,4.5,286.4
388557,4.0,220.3
426074,4.86,698.4
488995,4.5,278.6
356814,3.57,296.7
358995,4.5,368.4
440724,4.9,239.2
372854,3.0,370.3
346353,3.6,252.0
371267,4.4,77.6
468946,2.5,730.2
349488,3.83,469.5
349492,5.0,190.6
350059,5.0,385.1
368911,4.0,83.2
381528,5.0,13.5
449657,5.0,118.0
391016,5.0,128.5
351297,4.75,189.0
359829,5.0,192.1
350056,4.88,340.9
425585,5.0,109.4
346015,5.0,70.2
359142,4.92,281.3
401454,4.67,478.3
404963,4.91,264.1
364748,4.93,157.4
416386,5.0,444.6
369061,5.0,824.9
379967,4.81,299.2
379045,5.0,394.4
428649,4.75,191.8
461222,5.0,52.9
385645,4.71,91.9
354841,4.87,737.5
347345,5.0,209.5
404929,5.0,746.5
385811,5.0,289.5
427702,4.8,156.6
534760,5.0,892.7
486313,5.0,408.1
395437,5.0,513.9
361191,5.0,298.4
379991,4.5,145.3
350005,5.0,91.9
398355,5.0,399.5
361364,5.0,554.8
348264,4.75,170.3
350361,3.0,884.9
395414,5.0,120.0
359151,5.0,192.8
358984,4.8,1580.9
350135,4.0,611.5
349435,4.93,195.8
349613,4.78,401.8
420779,4.5,378.9
399671,4.67,268.4
388138,5.0,568.4
350140,4.71,564.7
388713,5.0,185.6
372270,5.0,293.6
350359,4.33,600.4
356778,4.8,143.0
372857,4.8,363.8
356399,5.0,170.1
359159,5.0,282.6
360140,4.67,365.0
465406,5.0,711.3
446561,4.5,232.5
464435,5.0,346.7
437689,5.0,20.7
397123,5.0,218.3
421346,5.0,171.0
459860,5.0,90.2
360912,4.5,193.7
380352,5.0,108.6
416181,4.75,161.8
413457,4.83,317.9
414810,5.0,69.6
364753,5.0,568.5
372247,5.0,425.9
432326,5.0,543.2
348086,5.0,231.8
350497,4.67,274.8
364403,4.0,512.9
350142,5.0,196.3
367115,5.0,365.0
348109,4.67,170.3
356764,5.0,195.9
91161,4.31,91.4
144713,4.8,423.4
32053,3.71,207.4
263909,4.4,781.3
131762,5.0,194.4
46491,4.29,416.1
275966,5.0,65.8
287398,5.0,493.6
303149,4.5,339.6
86778,4.5,3407.8
111975,3.67,307.9
278680,4.0,488.3
215306,5.0,472.7
303276,5.0,435.4
144976,3.33,184.8
90216,5.0,107.1
239774,5.0,626.1
59446,3.25,238.9
442572,5.0,1250.0
303309,2.0,258.0
284319,4.4,101.2
246034,4.33,176.3
209618,2.5,82.1
277218,5.0,273.4
303266,4.91,236.6
209807,5.0,505.7
112459,4.25,289.9
305015,3.12,552.5
45122,4.5,412.5
160229,4.5,232.9
131122,5.0,62.2
144899,3.0,169.6
266159,5.0,192.9
114945,5.0,244.5
200655,5.0,101.1
222687,5.0,804.6
33322,5.0,328.8
332244,5.0,370.6
495298,3.33,581.5
412373,5.0,102.6
475641,5.0,202.3
384975,5.0,396.9
451104,5.0,259.6
384967,4.33,16.5
350836,4.5,225.2
277312,5.0,266.7
346153,5.0,539.2
378600,3.67,181.6
365041,5.0,211.0
418427,0.0,676.0
307519,5.0,698.5
168521,1.5,343.4
11843,4.75,969.3
310793,5.0,136.6
171970,5.0,782.4
290843,2.5,247.2
310190,5.0,167.1
455200,3.67,257.2
71416,4.33,707.1
311240,0.0,3.8
310159,4.5,176.7
309911,3.5,3113.1
331867,5.0,156.6
344267,5.0,327.5
257119,5.0,567.7
327809,5.0,568.6
409717,3.33,111.5
252237,4.17,205.7
48948,3.0,416.3
49265,4.0,1873.8
204539,4.0,88.3
190562,3.75,1327.0
101610,5.0,1088.8
127158,4.0,337.0
202835,3.0,265.9
391241,3.0,490.2
395228,2.5,60.5
473707,4.0,1035.8
368132,2.5,834.9
391242,5.0,349.8
371582,5.0,438.8
146956,3.75,86.8
490931,5.0,298.1
42722,4.35,361.6
41387,3.0,281.8
304790,4.0,779.4
111412,5.0,1090.3
225697,3.33,145.3
489043,2.5,373.6
217451,5.0,2079.9
484728,4.8,222.4
247804,4.6,169.7
161726,5.0,200.2
263597,3.79,408.4
481886,4.75,366.4
355848,5.0,736.1
302983,5.0,75.7
483041,5.0,66.8
482275,5.0,152.7
424993,4.0,255.2
175183,5.0,64.2
179093,4.25,1424.2
277393,4.0,344.9
25870,5.0,137.8
485671,4.5,35.3
325655,3.6,425.4
92506,3.0,661.2
111436,5.0,506.7
451524,5.0,677.5
382136,5.0,119.9
234992,5.0,112.7
239208,5.0,20.2
179296,4.0,757.9
48778,5.0,625.2
331539,5.0,329.3
185097,5.0,110.3
225134,5.0,121.2
369441,4.4,41.5
89412,5.0,511.7
91763,5.0,270.9
34965,4.18,222.8
271062,4.44,599.9
309091,4.5,56.1
237523,0.0,1000.5
500185,0.0,531.5
500230,5.0,867.1
401157,5.0,144.1
400829,5.0,100.9
399633,5.0,224.1
400818,5.0,23.6
400756,5.0,231.1
401147,5.0,152.8
401182,5.0,210.1
399632,5.0,118.7
317003,2.5,269.7
356467,4.5,797.1
113918,4.5,49.0
300058,4.0,456.9
39729,5.0,88.9
3944,5.0,1761.2
429541,5.0,89.9
28725,4.0,567.8
68013,4.44,2953.8
457226,5.0,142.9
92547,4.33,452.2
292477,5.0,560.6
54936,4.5,455.4
13952,3.75,550.4
140755,5.0,265.1
50081,1.0,3615.9
455044,5.0,1661.2
310091,4.0,549.5
223255,4.0,787.0
388341,5.0,359.8
358132,5.0,357.5
266779,5.0,81.4
425192,5.0,162.4
272902,5.0,273.0
67866,5.0,167.5
279977,4.0,113.4
190371,3.0,220.9
51202,5.0,1024.8
37201,4.09,316.9
304382,5.0,511.1
137012,5.0,386.3
247112,5.0,80.3
15287,5.0,2245.9
263843,4.0,187.2
81729,5.0,150.1
342836,5.0,206.5
179515,2.0,407.2
350998,5.0,485.2
30806,2.0,310.8
140136,4.93,68.1
135379,3.92,1073.3
288490,5.0,286.6
208734,5.0,420.3
205277,3.21,450.8
17509,4.18,460.7
423799,4.0,145.4
231901,5.0,947.4
223135,4.5,217.4
399430,0.0,543.0
253048,5.0,525.4
105507,4.67,208.8
47582,5.0,213.4
10794,4.79,175.4
159099,3.67,358.2
211156,4.89,223.4
520980,5.0,260.8
106005,2.72,163.1
72044,4.87,182.4
403574,0.0,232.4
228152,3.0,351.0
58265,4.75,87.1
233250,5.0,326.3
42651,5.0,105.7
226141,5.0,416.9
488464,5.0,378.5
3131,0.0,417.5
31512,4.0,56.9
86605,4.17,232.9
124349,4.14,143.2
28387,5.0,503.2
31231,2.0,552.9
11336,4.25,467.5
220346,3.83,280.0
322629,1.67,263.3
332527,3.44,58.2
312448,5.0,124.2
449893,5.0,3783.9
320696,2.75,115.0
332187,4.0,193.3
100710,4.38,1270.7
408472,4.5,90.4
35084,4.9,560.3
241596,4.88,193.2
254397,5.0,227.3
161217,5.0,488.8
444295,5.0,80.2
28197,0.0,273.6
256040,5.0,73.3
315582,3.75,304.3
238353,1.67,226.0
473258,5.0,148.4
265184,1.25,1046.1
73383,1.5,3092.2
412392,5.0,221.2
261647,4.74,330.3
299895,5.0,141.9
350262,4.0,220.0
219171,4.0,354.2
29084,4.94,604.3
440173,4.0,657.7
84918,3.5,108.2
245050,4.78,394.3
288284,5.0,293.6
201765,4.4,75.3
307288,5.0,141.4
204133,4.4,91.8
158686,5.0,401.0
247419,2.6,268.4
461873,4.12,357.5
169568,4.57,264.7
197617,0.0,117.7
295119,4.0,438.7
374713,2.5,116.2
206275,5.0,251.2
359478,0.0,273.9
137248,5.0,285.5
210143,4.5,648.7
123936,4.5,389.9
54533,5.0,54.7
343803,4.75,466.3
54532,5.0,51.5
137794,5.0,1831.0
239864,0.0,93.1
15787,5.0,125.6
95831,4.8,513.3
442009,4.0,274.9
490478,5.0,95.6
298684,4.0,459.4
197334,5.0,360.2
121114,5.0,149.3
266558,3.33,547.4
324006,4.75,395.3
508110,4.0,58.3
179671,4.0,107.9
276362,5.0,45.2
222917,4.0,174.2
239519,2.83,345.2
49963,3.8,3707.9
296634,4.5,463.8
312167,5.0,254.4
80226,3.0,2205.4
208004,4.89,418.9
297279,4.0,354.1
42240,4.5,189.2
169199,5.0,85.7
181913,5.0,66.3
319798,4.0,113.1
497925,5.0,352.6
343224,5.0,191.8
313838,5.0,563.5
256593,5.0,483.7
15416,4.39,169.6
92679,4.0,2058.4
56560,4.67,243.0
132312,2.5,201.7
124180,4.0,479.1
126563,3.75,584.9
21329,5.0,314.5
31291,4.0,251.3
227817,4.18,250.4
280367,5.0,285.1
180155,4.33,236.2
140733,4.0,314.8
127337,5.0,504.6
282726,3.0,512.8
119382,3.75,841.8
33892,3.0,251.9
19964,5.0,392.3
47861,5.0,246.7
433338,5.0,204.0
295082,2.8,246.1
61391,5.0,183.8
127809,3.5,314.7
232928,4.76,160.3
67204,4.59,242.0
447254,4.0,365.1
271067,2.67,605.8
415195,5.0,128.7
531109,5.0,381.3
186718,4.2,92.6
277432,5.0,26.5
517292,5.0,183.6
404565,3.67,333.1
394466,5.0,86.2
515687,4.0,324.7
83162,2.25,427.9
479735,2.5,128.3
22557,4.71,408.4
324039,4.0,99.8
394860,5.0,390.2
105080,4.33,387.9
459366,4.71,223.1
335066,4.55,185.9
107841,3.34,646.0
379636,5.0,520.1
100196,3.41,67.1
363068,4.2,69.2
46244,5.0,307.7
88276,4.55,1916.8
312346,4.5,2588.8
105978,4.0,206.2
424015,5.0,176.2
47673,4.0,1936.9
3206,5.0,402.5
16487,1.0,121.3
339437,1.0,93.5
232239,2.8,232.2
93780,5.0,459.6
109585,3.0,255.8
53523,4.0,3141.2
73402,4.0,370.2
3731,4.22,896.3
225079,5.0,297.4
76666,4.88,202.2
76659,5.0,2270.8
51089,5.0,356.9
79522,4.6,183.4
40352,0.0,755.2
236662,4.0,330.4
141020,3.0,66.5
313816,4.75,142.4
136609,4.4,142.3
131234,5.0,276.0
53716,5.0,1518.7
427914,5.0,1347.7
243054,4.0,277.1
521532,2.5,77.6
274956,2.25,207.1
150720,5.0,315.5
150920,4.75,160.7
182949,5.0,285.1
117838,4.5,426.7
413791,3.17,263.0
517099,5.0,186.3
11364,5.0,110.3
372130,3.33,287.7
36400,3.0,653.8
43040,4.0,2115.6
371055,0.0,492.6
253046,4.29,289.6
154692,5.0,56.3
395736,4.0,86.8
39110,5.0,323.0
100013,5.0,231.5
185193,4.0,432.9
23803,2.33,316.5
141643,4.75,203.4
191555,4.5,184.7
284424,5.0,707.7
322396,5.0,110.0
104354,4.3,976.2
501041,4.0,214.7
184719,3.8,364.4
386933,1.0,390.6
78156,4.0,1171.8
117882,3.0,146.4
519111,5.0,61.6
409252,5.0,277.4
250999,4.75,555.0
127986,4.0,1629.3
357930,5.0,6730.7
517451,4.5,1654.5
93175,4.5,1973.6
413217,5.0,525.6
105817,4.5,403.2
44884,3.0,377.8
106687,5.0,270.5
293624,0.0,361.6
250026,4.4,234.0
42994,3.0,120.9
91311,5.0,269.1
25951,0.0,2353.7
167070,4.83,816.6
68147,3.93,7031.1
108172,4.56,963.4
368101,3.5,62.7
63090,3.0,92.3
55561,3.5,178.3
213594,4.0,121.7
68514,4.11,132.1
143838,4.0,73.0
86610,5.0,170.7
435302,4.0,160.6
90035,4.6,140.9
290354,5.0,11.4
230662,0.0,809.8
179627,4.8,128.9
336271,5.0,284.5
209406,5.0,224.5
23691,4.67,33.0
390414,5.0,88.2
148305,3.14,51.5
